"scenario","year","variable","value","units","name"
"1pctCO2",1993,"hfds",43.0101278011336,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",1994,"hfds",43.2282563698098,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",1995,"hfds",43.4455643237842,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",1996,"hfds",43.6620254039417,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",1997,"hfds",43.8776122446643,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",1998,"hfds",44.0922963485275,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",1999,"hfds",44.3060480602918,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2000,"hfds",44.5188365401775,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2001,"hfds",44.7306297364057,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2002,"hfds",44.941394356997,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2003,"hfds",45.1510958408078,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2004,"hfds",45.3596983277944,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2005,"hfds",45.5671646284844,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2006,"hfds",45.7734561926446,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2007,"hfds",45.9785330771258,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2008,"hfds",46.1823539128697,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2009,"hfds",46.3848758710601,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2010,"hfds",46.5860546284002,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2011,"hfds",46.7858443315005,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2012,"hfds",46.9841975603553,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2013,"hfds",47.181065290892,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2014,"hfds",47.3763968565709,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2015,"hfds",47.5701399090198,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2016,"hfds",47.7622403776758,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2017,"hfds",47.9526424284241,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2018,"hfds",48.1412884211981,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2019,"hfds",48.328118866535,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2020,"hfds",48.5130723810481,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2021,"hfds",48.6960856418081,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2022,"hfds",48.8770933395961,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2023,"hfds",49.0560281310143,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2024,"hfds",49.2328205894216,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2025,"hfds",49.4073991546784,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2026,"hfds",49.579690081663,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2027,"hfds",49.7496173875418,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2028,"hfds",49.9171027977612,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2029,"hfds",50.0820656907382,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2030,"hfds",50.2444230412142,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2031,"hfds",50.4040893622487,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2032,"hfds",50.5609766458213,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2033,"hfds",50.7149943020092,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2034,"hfds",50.8660490967119,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2035,"hfds",51.0140450878908,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2036,"hfds",51.1588880431377,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2037,"hfds",51.3017434546674,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2038,"hfds",51.4447678335997,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2039,"hfds",51.5888444210789,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2040,"hfds",51.7338268349384,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2041,"hfds",51.8795602240185,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2042,"hfds",52.0259093350248,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2043,"hfds",52.1727607648156,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2044,"hfds",52.3200201737178,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2045,"hfds",52.4676088559052,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2046,"hfds",52.6154607067404,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2047,"hfds",52.7635197629177,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2048,"hfds",52.9117382631772,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2049,"hfds",53.0600751308381,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2050,"hfds",53.2084947845667,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2051,"hfds",53.3569662010012,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2052,"hfds",53.5054621701768,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2053,"hfds",53.6539586990168,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2054,"hfds",53.8024345292519,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2055,"hfds",53.9508707444157,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2056,"hfds",54.0992504467788,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2057,"hfds",54.2475584896405,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2058,"hfds",54.3957812538145,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2059,"hfds",54.5439064596768,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2060,"hfds",54.6919230080656,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2061,"hfds",54.8398208447565,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2062,"hfds",54.9875908443385,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2063,"hfds",55.1352247101782,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2064,"hfds",55.2827148877914,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2065,"hfds",55.4300544894691,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2066,"hfds",55.5772372284035,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2067,"hfds",55.7242573608703,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2068,"hfds",55.8711096352833,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2069,"hfds",56.0177892471384,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2070,"hfds",56.1642917990278,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2071,"hfds",56.3106132650365,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2072,"hfds",56.4567499589417,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2073,"hfds",56.6026985057304,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2074,"hfds",56.7484558160133,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2075,"hfds",56.8940190629854,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2076,"hfds",57.0393856616242,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2077,"hfds",57.1845532498712,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2078,"hfds",57.3295196715606,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2079,"hfds",57.4742829609089,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2080,"hfds",57.6188413283894,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2081,"hfds",57.7631931478471,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2082,"hfds",57.907336944719,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2083,"hfds",58.0512713852523,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2084,"hfds",58.1949952666142,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2085,"hfds",58.3385075078109,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2086,"hfds",58.4818071413304,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2087,"hfds",58.6248933054472,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2088,"hfds",58.7677652371219,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2089,"hfds",58.9104222654445,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2090,"hfds",59.0528638055676,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2091,"hfds",59.1950893530916,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2092,"hfds",59.3370984788592,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2093,"hfds",59.4788908241233,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2094,"hfds",59.62046609606,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2095,"hfds",59.7618240635923,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2096,"hfds",59.9029645535066,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2097,"hfds",60.0438874468309,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2098,"hfds",60.1845926754581,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2099,"hfds",60.3250802189948,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2",2100,"hfds",60.4653501018168,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1745,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1746,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1747,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1748,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1749,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1750,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1751,"hfds",-4.66140295917982e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1752,"hfds",-0.000106508224423826,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1753,"hfds",-0.000122273548235408,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1754,"hfds",-0.000122845909065767,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1755,"hfds",-0.000118884467680696,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1756,"hfds",-0.00011403454716336,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1757,"hfds",-0.00010943769984658,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1758,"hfds",-0.000105379012607563,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1759,"hfds",-0.000101868404806035,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1760,"hfds",-9.88398501666775e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1761,"hfds",-9.62164596868158e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1762,"hfds",-9.39294740678618e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1763,"hfds",-9.19220118798304e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1764,"hfds",-9.01482038999849e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1765,"hfds",-8.85712649895174e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1766,"hfds",-8.71616072285806e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1767,"hfds",-8.58952732129105e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1768,"hfds",-8.47527066621613e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1769,"hfds",-8.37178070518382e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1770,"hfds",-8.27772062732192e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1771,"hfds",-8.19197140321815e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1772,"hfds",-8.11358902920292e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1773,"hfds",-8.04177133213875e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1774,"hfds",-7.97583199619791e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1775,"hfds",-7.91518007650924e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1776,"hfds",-7.85930371326151e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1777,"hfds",-7.80775708419812e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1778,"hfds",-7.76014987117766e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1779,"hfds",-7.71613869718546e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1780,"hfds",-7.67542011633932e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1781,"hfds",-7.63772483711759e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1782,"hfds",-7.60281293367858e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1783,"hfds",-7.57046985093162e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1784,"hfds",-7.54050305447497e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1785,"hfds",-7.51273920588758e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1786,"hfds",-7.48702176850268e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1787,"hfds",-7.46320896913316e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1788,"hfds",-7.44117205444246e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1789,"hfds",-7.42079379319324e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1790,"hfds",-7.40196718399162e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1791,"hfds",-7.38459433591745e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1792,"hfds",-7.36858549695865e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1793,"hfds",-7.35385820524377e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1794,"hfds",-7.34033654649672e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1795,"hfds",-7.32795050236614e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1796,"hfds",-7.3166353764017e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1797,"hfds",-7.30633128732923e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1798,"hfds",-7.2969827190305e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1799,"hfds",-7.28853812282897e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1800,"hfds",-7.28094956190428e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1801,"hfds",-7.27417239404642e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1802,"hfds",-7.26816498872838e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1803,"hfds",-7.26288847239068e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1804,"hfds",-7.25830650012882e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1805,"hfds",-7.25438505012387e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1806,"hfds",-7.25109223770022e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1807,"hfds",-7.24839814768614e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1808,"hfds",-7.24627468258941e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1809,"hfds",-7.24469542424004e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1810,"hfds",-7.24363550910353e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1811,"hfds",-7.24307151371168e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1812,"hfds",-7.24298135080344e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1813,"hfds",-7.24334417446836e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1814,"hfds",-7.24414029295279e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1815,"hfds",-7.24535108922862e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1816,"hfds",-7.24695894801066e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1817,"hfds",-7.2489471888673e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1818,"hfds",-7.25130000425602e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1819,"hfds",-7.25400240291119e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1820,"hfds",-7.25704015751041e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1821,"hfds",-7.26039975652173e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1822,"hfds",-7.26406835924066e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1823,"hfds",-7.26803375465408e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1824,"hfds",-7.27228432318702e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1825,"hfds",-7.27680900140255e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1826,"hfds",-7.28159724876283e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1827,"hfds",-7.28663901706924e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1828,"hfds",-7.29192472265119e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1829,"hfds",-7.29744521911134e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1830,"hfds",-7.30319177298912e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1831,"hfds",-7.30915604076947e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1832,"hfds",-7.31533004743403e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1833,"hfds",-7.32170616656754e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1834,"hfds",-7.32827710115186e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1835,"hfds",-7.33503586666925e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1836,"hfds",-7.34197577436294e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1837,"hfds",-7.34909041570397e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1838,"hfds",-7.35637364812085e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1839,"hfds",-7.36381958131826e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1840,"hfds",-7.37142256519012e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1841,"hfds",-7.37917717707503e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1842,"hfds",-7.38707821069126e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1843,"hfds",-7.39512066603281e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1844,"hfds",-7.40329973894366e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1845,"hfds",-7.41161081204772e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1846,"hfds",-7.42004944574317e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1847,"hfds",-7.42861136954765e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1848,"hfds",-7.43729247454666e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1849,"hfds",-7.44608880642563e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1850,"hfds",-7.4549965576384e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1851,"hfds",0.38346966776487,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1852,"hfds",1.13128178016439,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1853,"hfds",1.84207237552956,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1854,"hfds",2.51052380196739,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1855,"hfds",3.14073261359254,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1856,"hfds",3.73790926263251,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1857,"hfds",4.30675574816358,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1858,"hfds",4.8511997168206,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1859,"hfds",5.37445386616548,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
